,CustomerID,Age,MaritalStatus,EducationLevel,Occupation,IncomeLevel,Location,MonthlyAverageBalance,NumberOfTransactionsPerMonth,ExistingBankProducts,InvestmentHorizon
39533,39534.0,44.0,Married,Bachelor's,Salaried,263996.0,SemiUrban,263996.0,12.0,FD,Long-term
39534,39535.0,69.0,Married,High School,Retired,38127.0,SemiUrban,38127.0,7.0,FD,Long-term
39535,39536.0,59.0,Married,Bachelor's,Salaried,67764.0,Metro,67764.0,3.0,FD,Long-term
39536,39537.0,64.0,Married,Bachelor's,Retired,43602.0,Rural,43602.0,2.0,SIP,Mid-term
39537,39538.0,30.0,Married,Bachelor's,Salaried,274837.0,Metro,274837.0,19.0,Loan,Mid-term
39538,39539.0,56.0,Married,High School,Homemaker,3641.0,SemiUrban,3641.0,4.0,Loan,Mid-term
39539,39540.0,40.0,Married,Master's,Salaried,199039.0,Rural,199039.0,11.0,FD,Long-term
39540,39541.0,73.0,Married,High School,Retired,45652.0,Rural,45652.0,4.0,FD,Long-term
39541,39542.0,53.0,Married,High School,Business,90226.0,SemiUrban,90226.0,10.0,SIP,Long-term
39542,39543.0,43.0,Married,Bachelor's,Self-Employed,153996.0,Rural,153996.0,9.0,FD,Long-term
39543,39544.0,35.0,Married,Bachelor's,Salaried,124059.0,SemiUrban,124059.0,10.0,Credit Card,Short-term
39544,39545.0,63.0,Married,High School,Retired,34856.0,Rural,34856.0,5.0,FD,Long-term
39545,39546.0,22.0,Single,Master's,Student,8159.0,Rural,8159.0,14.0,SIP,Short-term
39546,39547.0,56.0,Married,Bachelor's,Salaried,131922.0,SemiUrban,131922.0,7.0,Credit Card,Mid-term
39547,39548.0,68.0,Married,High School,Retired,38221.0,Rural,38221.0,3.0,FD,Long-term
39548,39549.0,44.0,Married,Master's,Salaried,289885.0,SemiUrban,289885.0,19.0,Credit Card,Mid-term
39549,39550.0,29.0,Married,Bachelor's,Self-Employed,83029.0,SemiUrban,83029.0,19.0,FD,Long-term
39550,39551.0,71.0,Married,High School,Retired,42807.0,SemiUrban,42807.0,7.0,Credit Card,Long-term
39551,39552.0,63.0,Married,Bachelor's,Retired,35801.0,Metro,35801.0,6.0,FD,Long-term
39552,39553.0,34.0,Married,Master's,Salaried,130079.0,SemiUrban,130079.0,11.0,FD,Long-term
39553,39554.0,23.0,Single,Bachelor's,Salaried,72395.0,Rural,72395.0,8.0,Credit Card,Short-term
39554,39555.0,63.0,Married,Bachelor's,Retired,24071.0,Rural,24071.0,6.0,Credit Card,Mid-term
39555,39556.0,49.0,Married,Master's,Others,258138.0,Metro,258138.0,17.0,FD,Long-term
39556,39557.0,51.0,Married,Bachelor's,Business,94668.0,SemiUrban,94668.0,8.0,SIP,Mid-term
39557,39558.0,37.0,Married,Bachelor's,Salaried,274600.0,SemiUrban,274600.0,10.0,FD,Long-term
39558,39559.0,35.0,Married,Bachelor's,Homemaker,22884.0,SemiUrban,22884.0,8.0,SIP,Short-term
39559,39560.0,65.0,Married,Bachelor's,Retired,55062.0,SemiUrban,55062.0,3.0,SIP,Mid-term
39560,39561.0,26.0,Single,Bachelor's,Others,81157.0,SemiUrban,81157.0,8.0,FD,Long-term
39561,39562.0,71.0,Married,Bachelor's,Retired,57386.0,SemiUrban,57386.0,6.0,FD,Long-term
39562,39563.0,45.0,Married,Bachelor's,Business,209627.0,Metro,209627.0,19.0,Credit Card,Mid-term
39563,39564.0,40.0,Single,Master's,Salaried,118173.0,SemiUrban,118173.0,12.0,FD,Long-term
39564,39565.0,53.0,Married,High School,Salaried,54834.0,SemiUrban,54834.0,3.0,FD,Long-term
39565,39566.0,41.0,Single,Bachelor's,Salaried,276212.0,Metro,276212.0,18.0,FD,Long-term
39566,39567.0,67.0,Married,Bachelor's,Retired,47175.0,Metro,47175.0,4.0,SIP,Mid-term
39567,39568.0,70.0,Married,Bachelor's,Retired,53784.0,SemiUrban,53784.0,3.0,Credit Card,Mid-term
39568,39569.0,48.0,Married,Bachelor's,Business,114048.0,Metro,114048.0,10.0,Loan,Mid-term
39569,39570.0,54.0,Married,Bachelor's,Homemaker,38008.0,Rural,38008.0,3.0,FD,Long-term
39570,39571.0,54.0,Married,Bachelor's,Others,140133.0,SemiUrban,140133.0,5.0,SIP,Mid-term
39571,39572.0,58.0,Married,High School,Self-Employed,123893.0,SemiUrban,123893.0,4.0,FD,Long-term
39572,39573.0,56.0,Married,High School,Salaried,40208.0,Rural,40208.0,2.0,FD,Long-term
39573,39574.0,42.0,Married,Master's,Salaried,105051.0,Metro,105051.0,13.0,Loan,Long-term
39574,39575.0,64.0,Married,Bachelor's,Retired,48695.0,SemiUrban,48695.0,7.0,Credit Card,Mid-term
39575,39576.0,66.0,Married,Bachelor's,Retired,41487.0,Rural,41487.0,5.0,FD,Long-term
39576,39577.0,60.0,Married,Bachelor's,Retired,24711.0,SemiUrban,24711.0,6.0,FD,Long-term
39577,39578.0,67.0,Married,High School,Retired,45278.0,Metro,45278.0,5.0,FD,Long-term
39578,39579.0,24.0,Single,High School,Homemaker,24335.0,SemiUrban,24335.0,11.0,FD,Long-term
39579,39580.0,71.0,Married,Bachelor's,Retired,49275.0,SemiUrban,49275.0,3.0,FD,Long-term
39580,39581.0,20.0,Single,Bachelor's,Student,9488.0,SemiUrban,9488.0,14.0,SIP,Mid-term
39581,39582.0,20.0,Single,Bachelor's,Student,5229.0,Rural,5229.0,3.0,FD,Long-term
39582,39583.0,25.0,Single,Master's,Salaried,87809.0,Rural,87809.0,17.0,FD,Long-term
39583,39584.0,60.0,Married,Bachelor's,Retired,45165.0,Rural,45165.0,5.0,SIP,Long-term
39584,39585.0,27.0,Married,Master's,Salaried,35470.0,Rural,35470.0,8.0,FD,Long-term
39585,39586.0,72.0,Married,High School,Retired,49582.0,Rural,49582.0,7.0,FD,Long-term
39586,39587.0,26.0,Single,Bachelor's,Salaried,42286.0,Metro,42286.0,11.0,Credit Card,Short-term
39587,39588.0,35.0,Married,Bachelor's,Self-Employed,169214.0,SemiUrban,169214.0,15.0,FD,Long-term
39588,39589.0,59.0,Married,High School,Others,138544.0,Metro,138544.0,9.0,FD,Long-term
39589,39590.0,38.0,Married,Master's,Homemaker,39594.0,SemiUrban,39594.0,6.0,FD,Long-term
39590,39591.0,49.0,Married,Bachelor's,Salaried,254366.0,SemiUrban,254366.0,12.0,Loan,Long-term
39591,39592.0,38.0,Married,Master's,Salaried,173705.0,SemiUrban,173705.0,15.0,FD,Long-term
39592,39593.0,27.0,Married,Bachelor's,Salaried,73977.0,SemiUrban,73977.0,17.0,Credit Card,Mid-term
39593,39594.0,43.0,Married,Bachelor's,Salaried,175389.0,SemiUrban,175389.0,8.0,FD,Long-term
39594,39595.0,61.0,Married,Bachelor's,Retired,49449.0,Rural,49449.0,6.0,SIP,Mid-term
39595,39596.0,49.0,Married,Bachelor's,Salaried,140179.0,SemiUrban,140179.0,9.0,FD,Long-term
39596,39597.0,74.0,Married,Bachelor's,Retired,39951.0,Rural,39951.0,6.0,SIP,Mid-term
39597,39598.0,22.0,Married,Bachelor's,Student,9167.0,SemiUrban,9167.0,9.0,FD,Long-term
39598,39599.0,61.0,Married,Bachelor's,Retired,39597.0,Rural,39597.0,2.0,SIP,Mid-term
39599,39600.0,69.0,Married,Bachelor's,Retired,26339.0,Metro,26339.0,3.0,Credit Card,Mid-term
39600,39601.0,56.0,Married,High School,Salaried,47328.0,Metro,47328.0,4.0,SIP,Long-term
39601,39602.0,51.0,Married,High School,Salaried,95424.0,Metro,95424.0,4.0,Loan,Mid-term
39602,39603.0,45.0,Single,Bachelor's,Homemaker,10384.0,SemiUrban,10384.0,6.0,FD,Long-term
39603,39604.0,55.0,Married,Bachelor's,Homemaker,12075.0,SemiUrban,12075.0,2.0,FD,Long-term
39604,39605.0,59.0,Married,High School,Others,120063.0,Rural,120063.0,5.0,FD,Long-term
39605,39606.0,23.0,Single,Bachelor's,Homemaker,13562.0,Metro,13562.0,12.0,Credit Card,Short-term
39606,39607.0,64.0,Married,High School,Retired,49488.0,Rural,49488.0,7.0,FD,Long-term
39607,39608.0,21.0,Single,Bachelor's,Student,2590.0,SemiUrban,2590.0,9.0,Credit Card,Mid-term
39608,39609.0,69.0,Married,Bachelor's,Retired,48592.0,Rural,48592.0,3.0,FD,Long-term
39609,39610.0,37.0,Married,Bachelor's,Salaried,217943.0,Metro,217943.0,17.0,FD,Long-term
39610,39611.0,45.0,Married,Bachelor's,Business,246668.0,Metro,246668.0,19.0,FD,Long-term
39611,39612.0,32.0,Married,Bachelor's,Self-Employed,210241.0,SemiUrban,210241.0,19.0,FD,Long-term
39612,39613.0,39.0,Married,Bachelor's,Salaried,233932.0,SemiUrban,233932.0,13.0,FD,Long-term
39613,39614.0,28.0,Married,Master's,Salaried,28420.0,SemiUrban,28420.0,13.0,Credit Card,Long-term
39614,39615.0,63.0,Married,Bachelor's,Retired,51788.0,SemiUrban,51788.0,3.0,Credit Card,Mid-term
39615,39616.0,66.0,Married,High School,Retired,23628.0,Metro,23628.0,4.0,Loan,Long-term
39616,39617.0,52.0,Married,Bachelor's,Salaried,41920.0,SemiUrban,41920.0,2.0,SIP,Long-term
39617,39618.0,42.0,Married,Master's,Self-Employed,126827.0,Rural,126827.0,9.0,Credit Card,Long-term
39618,39619.0,53.0,Married,High School,Salaried,115585.0,Rural,115585.0,11.0,FD,Long-term
39619,39620.0,30.0,Married,High School,Salaried,145611.0,Rural,145611.0,13.0,Loan,Mid-term
39620,39621.0,69.0,Married,Bachelor's,Retired,59869.0,SemiUrban,59869.0,5.0,SIP,Mid-term
39621,39622.0,39.0,Married,PhD,Homemaker,9203.0,SemiUrban,9203.0,10.0,FD,Long-term
39622,39623.0,59.0,Married,Bachelor's,Others,123663.0,Rural,123663.0,10.0,FD,Long-term
39623,39624.0,37.0,Married,Bachelor's,Salaried,202793.0,SemiUrban,202793.0,13.0,Loan,Short-term
39624,39625.0,66.0,Married,High School,Retired,35597.0,Rural,35597.0,7.0,SIP,Mid-term
39625,39626.0,43.0,Married,Master's,Homemaker,13114.0,SemiUrban,13114.0,7.0,Loan,Long-term
39626,39627.0,31.0,Married,PhD,Salaried,285375.0,SemiUrban,285375.0,14.0,SIP,Short-term
39627,39628.0,29.0,Married,Bachelor's,Salaried,47231.0,Metro,47231.0,7.0,FD,Long-term
39628,39629.0,59.0,Married,Bachelor's,Salaried,90074.0,Rural,90074.0,7.0,SIP,Mid-term
39629,39630.0,23.0,Single,Bachelor's,Salaried,78086.0,Metro,78086.0,6.0,SIP,Mid-term
39630,39631.0,62.0,Married,Bachelor's,Retired,39553.0,SemiUrban,39553.0,3.0,SIP,Mid-term
39631,39632.0,22.0,Single,Bachelor's,Student,4904.0,SemiUrban,4904.0,7.0,SIP,Short-term
39632,39633.0,24.0,Single,Master's,Salaried,63620.0,Rural,63620.0,9.0,FD,Long-term
39633,39634.0,35.0,Married,PhD,Business,99512.0,Rural,99512.0,11.0,FD,Long-term
39634,39635.0,54.0,Married,Bachelor's,Business,100434.0,Metro,100434.0,11.0,SIP,Mid-term
39635,39636.0,71.0,Married,Bachelor's,Retired,52777.0,Metro,52777.0,2.0,FD,Long-term
39636,39637.0,48.0,Married,Bachelor's,Salaried,227403.0,Metro,227403.0,19.0,SIP,Mid-term
39637,39638.0,50.0,Married,High School,Salaried,116389.0,SemiUrban,116389.0,7.0,FD,Long-term
39638,39639.0,23.0,Single,Bachelor's,Salaried,37443.0,Metro,37443.0,10.0,FD,Long-term
39639,39640.0,35.0,Single,Bachelor's,Salaried,223896.0,Rural,223896.0,15.0,FD,Long-term
39640,39641.0,28.0,Married,Master's,Homemaker,20460.0,Metro,20460.0,11.0,Credit Card,Short-term
39641,39642.0,70.0,Married,Bachelor's,Retired,24350.0,Rural,24350.0,7.0,FD,Long-term
39642,39643.0,62.0,Married,Bachelor's,Retired,45517.0,Metro,45517.0,7.0,FD,Long-term
39643,39644.0,54.0,Married,High School,Business,115274.0,Rural,115274.0,6.0,FD,Long-term
39644,39645.0,39.0,Married,Bachelor's,Salaried,299551.0,Rural,299551.0,18.0,Loan,Long-term
39645,39646.0,35.0,Married,Master's,Salaried,240672.0,Metro,240672.0,10.0,FD,Long-term
39646,39647.0,46.0,Single,Bachelor's,Salaried,216699.0,Metro,216699.0,17.0,FD,Long-term
39647,39648.0,74.0,Married,High School,Retired,35855.0,Metro,35855.0,2.0,FD,Long-term
39648,39649.0,45.0,Married,Bachelor's,Salaried,297866.0,Metro,297866.0,13.0,SIP,Mid-term
39649,39650.0,72.0,Married,High School,Retired,39034.0,Rural,39034.0,2.0,Credit Card,Mid-term
39650,39651.0,58.0,Married,High School,Others,124720.0,Rural,124720.0,4.0,FD,Long-term
39651,39652.0,45.0,Married,High School,Others,269351.0,Rural,269351.0,11.0,Credit Card,Mid-term
39652,39653.0,53.0,Married,High School,Salaried,60106.0,Metro,60106.0,3.0,FD,Long-term
39653,39654.0,27.0,Single,Bachelor's,Homemaker,28858.0,Metro,28858.0,6.0,FD,Long-term
39654,39655.0,49.0,Married,Bachelor's,Salaried,162813.0,SemiUrban,162813.0,14.0,FD,Long-term
39655,39656.0,71.0,Married,Bachelor's,Retired,50785.0,Rural,50785.0,2.0,SIP,Mid-term
39656,39657.0,42.0,Married,Bachelor's,Homemaker,22767.0,Metro,22767.0,14.0,FD,Long-term
39657,39658.0,66.0,Married,High School,Retired,49822.0,Metro,49822.0,7.0,SIP,Long-term
39658,39659.0,53.0,Married,Bachelor's,Homemaker,16436.0,Metro,16436.0,6.0,FD,Long-term
39659,39660.0,28.0,Married,Master's,Business,57702.0,Rural,57702.0,8.0,FD,Long-term
39660,39661.0,60.0,Married,Bachelor's,Retired,52980.0,Metro,52980.0,7.0,FD,Long-term
39661,39662.0,51.0,Married,High School,Self-Employed,81789.0,SemiUrban,81789.0,8.0,Credit Card,Mid-term
39662,39663.0,18.0,Single,Bachelor's,Student,3640.0,Metro,3640.0,3.0,FD,Long-term
39663,39664.0,35.0,Married,Master's,Salaried,186917.0,Metro,186917.0,10.0,Credit Card,Mid-term
39664,39665.0,67.0,Married,High School,Retired,42520.0,SemiUrban,42520.0,6.0,FD,Long-term
39665,39666.0,33.0,Married,Master's,Salaried,270199.0,Rural,270199.0,10.0,FD,Long-term
39666,39667.0,22.0,Single,High School,Student,4576.0,Metro,4576.0,7.0,Loan,Short-term
39667,39668.0,40.0,Married,Bachelor's,Salaried,163737.0,SemiUrban,163737.0,13.0,Credit Card,Long-term
39668,39669.0,66.0,Married,High School,Retired,20193.0,Metro,20193.0,4.0,FD,Long-term
39669,39670.0,62.0,Married,Bachelor's,Retired,44556.0,Metro,44556.0,7.0,Loan,Long-term
39670,39671.0,68.0,Married,High School,Retired,21995.0,Rural,21995.0,6.0,FD,Long-term
39671,39672.0,50.0,Married,High School,Homemaker,8188.0,Rural,8188.0,3.0,SIP,Mid-term
39672,39673.0,64.0,Married,Bachelor's,Retired,39504.0,Rural,39504.0,4.0,SIP,Mid-term
39673,39674.0,64.0,Married,High School,Retired,56418.0,Metro,56418.0,3.0,Credit Card,Mid-term
39674,39675.0,60.0,Married,Bachelor's,Retired,52141.0,Metro,52141.0,7.0,FD,Long-term
39675,39676.0,36.0,Married,Master's,Homemaker,869.0,SemiUrban,869.0,14.0,FD,Long-term
39676,39677.0,32.0,Married,Bachelor's,Salaried,288238.0,Rural,288238.0,13.0,SIP,Mid-term
39677,39678.0,50.0,Married,Bachelor's,Others,77492.0,Metro,77492.0,6.0,Credit Card,Mid-term
39678,39679.0,54.0,Married,High School,Salaried,76486.0,Rural,76486.0,3.0,SIP,Mid-term
39679,39680.0,36.0,Single,Master's,Others,96154.0,Rural,96154.0,9.0,FD,Long-term
39680,39681.0,21.0,Single,Bachelor's,Student,8402.0,SemiUrban,8402.0,4.0,FD,Long-term
39681,39682.0,73.0,Married,Bachelor's,Retired,32496.0,Metro,32496.0,5.0,FD,Long-term
39682,39683.0,30.0,Single,Master's,Salaried,119919.0,Metro,119919.0,15.0,FD,Long-term
39683,39684.0,35.0,Married,Bachelor's,Others,207386.0,Metro,207386.0,13.0,Credit Card,Long-term
39684,39685.0,45.0,Married,Master's,Others,114682.0,Metro,114682.0,13.0,FD,Long-term
39685,39686.0,32.0,Single,Master's,Salaried,276589.0,SemiUrban,276589.0,18.0,SIP,Short-term
39686,39687.0,53.0,Married,Bachelor's,Salaried,110545.0,Metro,110545.0,7.0,FD,Long-term
39687,39688.0,73.0,Married,High School,Retired,24558.0,Metro,24558.0,5.0,FD,Long-term
39688,39689.0,73.0,Married,Bachelor's,Retired,56184.0,SemiUrban,56184.0,4.0,FD,Long-term
39689,39690.0,59.0,Married,High School,Business,69095.0,Rural,69095.0,3.0,Credit Card,Mid-term
39690,39691.0,54.0,Married,Bachelor's,Homemaker,29544.0,Metro,29544.0,4.0,FD,Long-term
39691,39692.0,24.0,Single,Bachelor's,Self-Employed,30649.0,SemiUrban,30649.0,4.0,Loan,Short-term
39692,39693.0,60.0,Married,Bachelor's,Retired,50171.0,Rural,50171.0,3.0,FD,Long-term
39693,39694.0,19.0,Single,Bachelor's,Student,9017.0,Rural,9017.0,6.0,FD,Long-term
39694,39695.0,62.0,Married,High School,Retired,29037.0,Rural,29037.0,7.0,FD,Long-term
39695,39696.0,42.0,Single,Bachelor's,Homemaker,13284.0,Rural,13284.0,5.0,SIP,Mid-term
39696,39697.0,40.0,Married,Master's,Salaried,100765.0,Metro,100765.0,13.0,FD,Long-term
39697,39698.0,22.0,Single,Master's,Student,4543.0,Rural,4543.0,11.0,Loan,Short-term
39698,39699.0,32.0,Married,Master's,Salaried,154664.0,SemiUrban,154664.0,15.0,FD,Long-term
39699,39700.0,59.0,Married,Bachelor's,Salaried,115572.0,SemiUrban,115572.0,7.0,Loan,Mid-term
39700,39701.0,45.0,Married,Master's,Salaried,124505.0,SemiUrban,124505.0,11.0,FD,Long-term
39701,39702.0,72.0,Married,Bachelor's,Retired,52398.0,SemiUrban,52398.0,2.0,Credit Card,Mid-term
39702,39703.0,57.0,Married,Bachelor's,Salaried,69317.0,Metro,69317.0,6.0,FD,Long-term
39703,39704.0,57.0,Married,High School,Others,75421.0,Metro,75421.0,8.0,Loan,Mid-term
39704,39705.0,35.0,Single,Master's,Salaried,125736.0,Rural,125736.0,10.0,FD,Long-term
39705,39706.0,69.0,Married,Bachelor's,Retired,39213.0,Metro,39213.0,3.0,Loan,Mid-term
39706,39707.0,49.0,Single,Bachelor's,Others,257074.0,SemiUrban,257074.0,16.0,FD,Long-term
39707,39708.0,28.0,Married,Bachelor's,Homemaker,5214.0,Rural,5214.0,9.0,FD,Long-term
39708,39709.0,59.0,Married,Bachelor's,Salaried,111010.0,Metro,111010.0,9.0,Credit Card,Mid-term
39709,39710.0,40.0,Single,Master's,Salaried,80014.0,Metro,80014.0,5.0,Credit Card,Long-term
39710,39711.0,65.0,Married,Bachelor's,Retired,30962.0,Metro,30962.0,7.0,FD,Long-term
39711,39712.0,55.0,Married,Bachelor's,Salaried,82642.0,Metro,82642.0,5.0,FD,Long-term
39712,39713.0,69.0,Married,Bachelor's,Retired,49392.0,Metro,49392.0,3.0,FD,Long-term
39713,39714.0,69.0,Married,Bachelor's,Retired,57715.0,Metro,57715.0,5.0,Loan,Mid-term
39714,39715.0,20.0,Single,Bachelor's,Student,5834.0,Rural,5834.0,7.0,Credit Card,Short-term
39715,39716.0,60.0,Married,Bachelor's,Retired,46155.0,Rural,46155.0,6.0,FD,Long-term
39716,39717.0,54.0,Married,Bachelor's,Homemaker,19310.0,SemiUrban,19310.0,4.0,SIP,Mid-term
39717,39718.0,53.0,Married,High School,Salaried,70266.0,Metro,70266.0,6.0,FD,Long-term
39718,39719.0,25.0,Married,Bachelor's,Business,74354.0,Metro,74354.0,18.0,SIP,Mid-term
39719,39720.0,44.0,Married,Bachelor's,Salaried,184566.0,Rural,184566.0,14.0,FD,Long-term
39720,39721.0,40.0,Married,Bachelor's,Salaried,266143.0,SemiUrban,266143.0,15.0,FD,Long-term
39721,39722.0,20.0,Single,High School,Student,2395.0,Rural,2395.0,7.0,FD,Long-term
39722,39723.0,22.0,Single,Bachelor's,Student,4971.0,SemiUrban,4971.0,13.0,FD,Long-term
39723,39724.0,54.0,Married,Bachelor's,Business,46118.0,Rural,46118.0,2.0,SIP,Mid-term
39724,39725.0,64.0,Married,High School,Retired,47524.0,Rural,47524.0,2.0,FD,Long-term
39725,39726.0,59.0,Married,High School,Salaried,118482.0,Rural,118482.0,8.0,FD,Long-term
39726,39727.0,38.0,Married,Master's,Homemaker,15997.0,Rural,15997.0,14.0,FD,Long-term
39727,39728.0,27.0,Single,Bachelor's,Salaried,37232.0,Rural,37232.0,3.0,FD,Long-term
39728,39729.0,62.0,Married,High School,Retired,33789.0,Rural,33789.0,2.0,Credit Card,Mid-term
39729,39730.0,27.0,Single,Master's,Others,77359.0,SemiUrban,77359.0,6.0,FD,Long-term
39730,39731.0,63.0,Married,High School,Retired,24209.0,SemiUrban,24209.0,7.0,FD,Long-term
39731,39732.0,19.0,Single,Bachelor's,Student,9758.0,Metro,9758.0,8.0,FD,Long-term
39732,39733.0,26.0,Married,High School,Salaried,46005.0,Metro,46005.0,12.0,FD,Long-term
39733,39734.0,20.0,Single,High School,Student,9114.0,SemiUrban,9114.0,7.0,Credit Card,Mid-term
39734,39735.0,45.0,Single,High School,Salaried,183881.0,SemiUrban,183881.0,17.0,Loan,Mid-term
39735,39736.0,43.0,Married,Bachelor's,Salaried,258058.0,Rural,258058.0,16.0,FD,Long-term
39736,39737.0,67.0,Married,Bachelor's,Retired,47335.0,Metro,47335.0,2.0,FD,Long-term
39737,39738.0,72.0,Married,Bachelor's,Retired,25842.0,Rural,25842.0,6.0,FD,Long-term
39738,39739.0,61.0,Married,High School,Retired,44806.0,Metro,44806.0,6.0,FD,Long-term
39739,39740.0,33.0,Married,Master's,Salaried,177287.0,SemiUrban,177287.0,13.0,Credit Card,Mid-term
39740,39741.0,22.0,Single,Master's,Student,5246.0,Metro,5246.0,10.0,Loan,Short-term
39741,39742.0,35.0,Married,Master's,Salaried,115956.0,SemiUrban,115956.0,12.0,FD,Long-term
39742,39743.0,60.0,Married,High School,Retired,36188.0,SemiUrban,36188.0,7.0,FD,Long-term
39743,39744.0,42.0,Married,Master's,Salaried,289205.0,SemiUrban,289205.0,15.0,SIP,Mid-term
39744,39745.0,29.0,Married,Bachelor's,Salaried,38855.0,SemiUrban,38855.0,5.0,FD,Long-term
39745,39746.0,41.0,Single,Bachelor's,Self-Employed,98667.0,SemiUrban,98667.0,9.0,Loan,Long-term
39746,39747.0,38.0,Married,PhD,Salaried,103289.0,Metro,103289.0,16.0,SIP,Mid-term
39747,39748.0,69.0,Married,Bachelor's,Retired,20746.0,Metro,20746.0,4.0,FD,Long-term
39748,39749.0,34.0,Married,Bachelor's,Salaried,80301.0,SemiUrban,80301.0,8.0,FD,Long-term
39749,39750.0,37.0,Married,PhD,Salaried,176209.0,Rural,176209.0,13.0,Loan,Mid-term
39750,39751.0,45.0,Married,Bachelor's,Business,181843.0,Metro,181843.0,15.0,Credit Card,Long-term
39751,39752.0,31.0,Married,Bachelor's,Homemaker,24248.0,Metro,24248.0,12.0,Credit Card,Mid-term
39752,39753.0,60.0,Married,Bachelor's,Retired,34041.0,Metro,34041.0,2.0,SIP,Mid-term
39753,39754.0,20.0,Single,Bachelor's,Student,5867.0,Rural,5867.0,2.0,Credit Card,Short-term
39754,39755.0,65.0,Married,High School,Retired,28668.0,Metro,28668.0,6.0,Credit Card,Mid-term
39755,39756.0,21.0,Single,Bachelor's,Student,6014.0,SemiUrban,6014.0,4.0,FD,Long-term
39756,39757.0,33.0,Married,Bachelor's,Self-Employed,195717.0,SemiUrban,195717.0,14.0,SIP,Long-term
39757,39758.0,40.0,Married,Master's,Business,213836.0,SemiUrban,213836.0,10.0,FD,Long-term
39758,39759.0,24.0,Single,Bachelor's,Self-Employed,36673.0,Metro,36673.0,12.0,Credit Card,Short-term
39759,39760.0,31.0,Single,Bachelor's,Salaried,106269.0,SemiUrban,106269.0,13.0,FD,Long-term
39760,39761.0,36.0,Married,High School,Homemaker,29624.0,SemiUrban,29624.0,11.0,FD,Long-term
39761,39762.0,36.0,Single,PhD,Others,87909.0,Metro,87909.0,8.0,Credit Card,Short-term
39762,39763.0,35.0,Single,Bachelor's,Salaried,179598.0,Rural,179598.0,9.0,SIP,Long-term
39763,39764.0,49.0,Single,Master's,Salaried,289702.0,Rural,289702.0,11.0,FD,Long-term
39764,39765.0,39.0,Single,Master's,Others,158494.0,SemiUrban,158494.0,11.0,FD,Long-term
39765,39766.0,41.0,Single,PhD,Others,175809.0,Metro,175809.0,15.0,SIP,Mid-term
39766,39767.0,62.0,Married,High School,Retired,35017.0,SemiUrban,35017.0,3.0,Credit Card,Mid-term
39767,39768.0,29.0,Single,Bachelor's,Salaried,75948.0,Rural,75948.0,19.0,FD,Long-term
39768,39769.0,57.0,Married,High School,Salaried,51661.0,Metro,51661.0,2.0,FD,Long-term
39769,39770.0,45.0,Married,Bachelor's,Self-Employed,150990.0,SemiUrban,150990.0,14.0,Credit Card,Mid-term
